Area ID,median_income,poverty_percent,median_age,percent_married,birth_rate,pct_white,avgdeathsperyear
1364,53447,11.5,35.7,60.6,7.061503417,94.32849365,6
1365,39764,16.7,43.8,53.2,6.210826211,94.62531729,23
1366,35502,18.4,47.4,53.6,6.818181818,94.67455621,16
1367,37087,24.4,33.3,41.7,6.377617291,61.71100581,326
1368,31558,26.3,41,50.9,4.546508931,95.05622746,46
1369,39801,19,40.3,58.2,3.786096257,96.51682633,47
1370,54331,11.3,39.9,57.2,5.4001554,95.61601029,47
1371,44732,16.8,42.8,54.8,6.105990783,94.36773256,22
1372,37666,19.5,40.4,55.8,5.4866708,93.12987769,102
1373,34126,22.7,40.4,51,4.990825688,96.10118551,33
1374,24868,33.5,41.1,46.6,3.381417714,95.00536673,80
1375,66939,8,36.2,58.2,5.289605924,91.73708242,183
1376,42812,19.2,41.1,49.1,4.047026905,89.98151202,45
1377,40224,23.1,41.9,51.7,4.636200208,94.74415847,130
1378,41538,17.5,41,48.3,4.910307084,88.98530012,68
1379,41910,18.6,41,53.4,6.52995143,98.93175074,23
1380,28647,33,40.7,48.7,6.230133503,97.65285851,38
1381,41547,19.2,42.5,56,7.765151515,95.55854643,51
1382,54924,12.3,39.3,53.7,4.763673015,96.52811164,126
1383,35219,20.6,41.2,53.6,5.23255814,98.13790417,32
1384,42640,18.2,42.6,55.2,7.912885662,92.65554343,40
1385,37705,20.2,33.7,43.8,3.144290123,91.3189524,84
1386,52349,13.2,37.3,47.2,4.943288381,93.6386991,194
1387,40701,17,42.3,58.4,5.540166205,96.56902087,16
1388,43615,20.4,36.9,45.9,5.617495712,92.73314866,26
1389,34991,23.9,40.1,51.9,4.045610747,97.95798873,76
1390,29344,30.6,42.1,58.7,5.148741419,97.19192679,52
1391,36736,21.6,28.5,51.1,8.722576079,72.45378174,115
1392,49012,16,41.7,52.6,4.293271005,92.94107749,89
1393,25215,38.2,39.1,48.2,7.638737758,93.37558685,59
1394,39184,20.9,37.6,54.6,6.036139946,95.1777687,29
1395,35664,20.6,43.2,53.6,5.73089701,85.546875,47
1396,41382,19,38.8,46.7,5.466762526,78.76225088,322
1397,63184,10.9,36.4,58.5,10.65292096,94.17461263,11
1398,40593,18.3,40.9,55.5,4.941176471,84.45295871,21
1399,66846,8.4,40.1,51.2,4.116913206,94.89112937,23
1400,31227,29.9,46.1,52.1,7.037358818,87.6563001,10
1401,59603,9.9,40.7,45.7,4.135338346,95.90932777,5
1402,44562,13.9,49.8,50.9,5.925925926,91.71247357,6
1403,68352,9.7,37.1,49,6.966359035,89.67519005,15
1404,62380,9.5,49.4,60.1,2.019315189,94.28020566,38
1405,45784,11.4,44.4,60.9,6.155507559,96.0375391,9
1406,33881,23.1,38.8,50.3,3.264508929,88.27211228,74
1407,61501,10.5,406.8,55,6.80980854,87.205294,329
1408,46838,14,36,55.2,4.737575476,94.14825724,24
1409,85336,9,39.7,50.8,4.646681703,73.91591125,1524
1410,65809,12.2,40.1,46.8,5.248472648,72.63181718,1741
1411,73413,7.7,46,53.8,3.812301967,93.51382686,389
1412,76365,7.9,44.2,52.2,4.041212898,88.98798172,339
1413,60387,13,39.8,44.7,4.240824844,75.01240977,1788
1414,65813,11.1,40.7,48.7,4.578351666,81.46860186,534
1415,78653,7.5,38.1,46.8,2.555885972,89.16273988,239
1416,57547,10.3,40.4,46.9,3.936336507,90.30901507,229
1417,39546,18.1,38.9,49,4.179860671,76.65457441,53
1418,34425,23.9,42.2,52.3,5.630397237,86.50009323,74
1419,54271,14.1,37,48.8,6.068779501,67.20882077,347
1420,64632,12.3,37.5,45.2,4.724925622,65.46940469,1022
1421,53316,13.9,47,51.1,5.256787135,81.4512161,525
1422,69992,18.4,33.7,27.3,4.581891653,40.2056267,1084
1423,44325,21.6,30.8,37.7,3.204859373,69.8660205,426
1424,47121,19.6,36.6,47.9,5.915444937,83.46784596,56
1425,44800,15.6,39.8,49,5.729334092,82.06874134,395
1426,39980,22.6,39.6,39.5,2.467138524,77.59247695,72
1427,47973,14.5,46.6,48.6,4.967904974,83.0508444,1571
1428,51485,14.5,40,43.1,4.663810807,62.61746183,3397
1429,26504,33.2,42.4,30.9,7.343412527,17.7877429,19
1430,35256,22.3,40.5,44.6,4.5,81.25213821,32
1431,43242,11.9,57.3,55.8,4.954881717,90.49902584,561
1432,36383,20.1,55.4,54.6,3.923080412,93.29127701,557
1433,58539,10.9,39,53.4,3.920755108,82.00864161,357
1434,58403,14.3,48.5,54.4,5.163886194,87.80061626,756
1435,38484,21.7,40.4,45,4.905335628,77.20113264,170
1436,36945,29.7,40.1,44.2,8.085035152,82.08084218,73
1437,32121,27.1,46.9,45.8,5.828779599,88.10515195,48
1438,46013,18.2,36,43.2,5.094111629,61.47665866,1638
1439,46139,15.3,37.2,41.3,4.387164057,68.96159986,662
1440,33315,28.1,40.2,41.3,8.967468175,39.96460409,39
1441,51556,11.6,49.6,54.2,4.063558218,81.41253981,300
1442,36788,25.3,42.1,49.8,4.934210526,81.99174407,34
1443,35849,25.6,40.2,39.6,4.18136909,40.57384112,101
1444,40788,19.8,42,47.3,6.283213504,91.59016008,48
1445,38783,21.1,45.3,44.3,1.600365798,79.87492465,28
1446,38419,23.1,43.3,44.8,4.887361588,77.94741844,39
1447,31734,31.7,40.5,39.3,7.14920071,60.72247308,32
1448,35371,29.9,34.8,43.9,6.773043626,82.55060434,47
1449,38494,25.3,33.8,45.5,7.09833795,73.78724292,60
1450,40094,15.3,48.7,52.4,5.381697487,89.94216545,567
1451,39930,17.3,43,53.1,7.114728275,70.36865291,47
1452,35787,19.5,52.1,54,5.119076848,83.03941909,335
1453,50758,16.8,36.6,45.1,4.752577535,71.13081441,2154
1454,35651,26.7,42.1,48.4,5.39241858,89.05016552,50
1455,47548,14.7,50.7,51.7,5.396074172,86.17375723,472
1456,40205,18,45.3,46.3,5.135032332,60.91703057,35
1457,38071,25.6,36.4,43,7.845659164,77.320759,19
1458,46895,13.8,46.4,54.9,5.546022599,83.35592685,879
1459,49147,16,46.9,50.4,4.725806822,84.54122876,1519
1460,45463,23.3,30,37.8,3.782242355,62.22626705,369
1461,40124,20.1,39,46.9,5.664585192,69.70656982,227
1462,37433,21.2,46.6,48.5,6.101525381,87.34587278,139
1463,38473,24.7,37.6,41.8,8.315256688,77.97468354,17
1464,33017,27.7,41.5,43.3,11.91053624,58.04367558,41
1465,51673,14.1,46.7,52,4.574507344,84.61927856,823
1466,39860,17.8,48.2,49.5,5.222619682,81.68230848,1089
1467,55472,12.1,50.7,51.1,5.354923743,87.11028723,446
1468,42754,20.4,39,40.7,4.372227998,75.75059434,4052
1469,57411,14,46.8,45.8,4.966521485,89.10027536,181
1470,56728,11.7,44.2,54.5,6.279473815,90.39008962,171
1471,55952,12.4,36.8,51.6,5.717229536,79.33280274,380
1472,36923,22,42.2,55.3,4.011185878,90.97048808,146
1473,37065,25.9,39.9,45.8,4.691483937,85.42860782,101
1474,47069,18.2,34.4,42.8,4.907650931,64.47102167,1645
1475,42945,19.3,35.7,46.4,5.718663568,75.6954831,413
1476,52225,14.9,44.1,46.9,5.134424767,74.98799686,3265
1477,45219,14.7,44.4,51.1,4.73813501,88.67778872,1281
1478,45162,15.2,47.1,44.2,4.507693163,82.64219084,2528
1479,42768,18.1,40.3,48.3,5.501541209,78.76957152,1386
1480,32054,28.5,44.1,44.9,4.330954196,77.76081215,226
1481,66560,8.2,42.7,55.4,3.253269113,89.31518563,381
1482,42722,17.3,43.9,49.1,5.736951023,73.1630591,692
1483,44852,19.5,37.4,43.9,5.582491665,52.76878302,1382
1484,58587,11.2,39.5,54.8,5.465692312,85.85898734,314
1485,52109,10.8,54,53.5,3.94772339,91.17611048,1247
1486,56443,11.8,39.1,46.6,4.236255854,79.60950826,729
1487,51907,10.9,65.3,62.6,6.766413577,88.34112128,358
1488,38177,23.7,41.6,47.7,3.38904364,82.76407845,120
1489,36374,23.4,41.2,43.5,8.854568855,75.03195944,57
1490,40207,24.3,40.3,36.4,3.739774055,73.96484761,61
1491,40881,17.7,46.3,46.4,4.314909294,82.91686436,1430
1492,51642,15.1,40,46,2.534634761,81.85877666,63
1493,68421,7.7,35.7,55.1,5.36432284,82.15511161,189
1494,44402,16.5,38.6,49.9,5.886681383,74.65835432,120
1495,38027,20.6,34.8,46,5.833404093,52.64153689,106
1496,29652,26.8,41.8,46.5,6.960408685,63.0489418,47
1497,41800,18,44.6,60.9,2.195121951,84.45108928,10
1498,58205,12.6,33.2,49.1,4.927709813,79.06922201,392
1499,36566,20.9,42.3,52.6,4.588744589,71.92016518,16
1500,46071,18.6,31.8,45.7,6.253896381,64.45818164,201
1501,41469,17.8,41.5,58.9,5.31996916,79.97382199,16
1502,36953,19.2,42.3,49,6.007301693,65.97938144,41
1503,46614,15.8,40.6,54.5,5.479185579,79.68513729,182
1504,45574,15.9,30.7,50,5.712260808,82.73862931,61
1505,36424,18.8,45.8,55,4.550418639,66.20782922,112
1506,50348,12.4,41.5,59.1,2.164502165,88.73123586,14
1507,52032,12,44.3,59.3,5.277044855,94.34603252,12
1508,49136,14.5,36.2,55.7,7.18973747,82.10702341,138
1509,40774,19.2,39.5,53,6.713239053,81.93407394,81
1510,51199,12.1,38.5,56.4,4.518903132,85.5051108,114
1511,49774,12.3,44.2,60.7,5.275498242,90.05977419,13
1512,34872,25.2,41.3,45,9.857723577,79.09105771,14
1513,33750,24.8,41.1,57.6,4.99194847,68.66713189,8
1514,49204,10.6,39,57.2,4.274611399,95.96388741,8
1515,35313,24.5,40,54.6,5.772811918,74.76264591,34
1516,34837,23.4,40.2,45.5,4.598628479,68.32789264,43
1517,41370,17.2,34.1,51.9,6.363038474,72.54375192,58
1518,32645,23,42.4,52.4,6.331168831,83.42018001,21
1519,35977,20.1,40.6,49,5.684647303,71.88350572,30
1520,41514,18.2,38.8,49.3,6.042169307,79.2331147,124
1521,59525,10,38.6,60.6,5.947846469,85.04117109,31
1522,36699,19.1,43,54.1,3.922594142,79.37002795,29
1523,35522,20.7,39.3,54.8,7.799915218,69.05513273,28
1524,36627,24,39.7,52.6,5.913091309,75.39429648,132
1525,46083,14.9,40.7,56.8,5.677852349,85.77846047,82
1526,55602,13.8,38.5,55.1,4.945382324,82.04661407,76
1527,52662,12.5,39.1,54.4,4.884922499,84.0008279,25
1528,58392,10.2,38.3,60.9,5.778802962,83.79984663,66
1529,34964,20.9,39.1,51.9,4.988383217,65.5462692,83
1530,33450,22.4,47.4,56.2,5.188559858,70.08382643,69
1531,54107,11.8,41.6,62.2,5.897114178,89.20779221,20
1532,38517,18,43.1,54.7,8.040842374,71.74347446,43
1533,41806,17.6,39.3,55.4,5.739464467,67.69575926,102
1534,43783,15.1,41.3,53.2,3.244147157,76.06495303,38
1535,41015,22.2,37.8,48.9,6.694613026,60.69434951,179
1536,46874,13.4,40.7,64,8.309915697,84.06049018,27
1537,39706,16.1,41.4,53.7,3.337783712,68.97205116,28
1538,34172,25,39.6,47,7.418397626,63.65120836,37
1539,48226,17.9,34.2,46.7,6.473896102,68.89592832,1373
1540,38183,21.5,39.2,46.1,6.833686191,66.05739492,107
1541,48014,16.6,41.9,54.2,4.078719282,65.82386482,108
1542,35580,22.1,38.5,50.9,5.394016013,69.07589216,96
1543,43476,15.4,41.4,55.7,5.987850738,79.8169586,47
1544,41037,23.7,27.2,41.1,5.395731735,80.74235423,119
1545,39900,21.7,40.7,52.6,5.344522968,72.06467828,118
1546,41423,17.3,35.3,47.4,5.893866899,71.0760741,86
1547,45710,17.5,37.6,51.3,5.802028117,76.19911156,152
1548,32215,23.1,44.8,53,5.050505051,75.44984857,39
1549,56139,12.3,40.6,54,2.822580645,90.97883598,8
1550,56465,10,38.8,59.6,5.259595862,75.13846844,170
1551,35964,24.7,39.7,48.8,6.579419147,68.44707822,68
1552,35592,27.9,39.9,52.7,6.132732926,65.77030677,109
1553,42967,15.5,40.1,55.2,2.876060418,84.04454761,114
1554,49780,13.6,31.5,54.9,4.818560381,64.71187697,28
1555,35274,23.8,40.5,52.4,6.093432634,74.32274789,18
1556,50507,14.8,35.3,48.5,5.964154695,71.04446245,1155
1557,58921,9.8,38.4,57.5,4.655824075,76.02764256,137
1558,49056,13.9,40.5,55,6.522329921,78.41383308,131
1559,47391,13.9,38.8,60.5,5.586592179,90.52279166,29
1560,48831,14.3,33.9,47.4,4.912663755,89.73762869,14
1561,56067,12.3,36.1,52.9,3.668042182,91.60869151,35
1562,38966,20.6,48.2,56.3,9.370529328,94.94144032,46
1563,54089,18.9,32.7,44.2,3.454048815,87.43626799,140
1564,65555,9.5,41.3,54.9,5.072389596,89.27146298,720
1565,45132,15.4,43.9,51.3,5.997663248,90.60510406,93
1566,57517,12,42.9,53.9,4.225482912,92.58539351,108
1567,39956,19.8,48.1,49.8,5.226215645,88.44285145,209
1568,38155,18.3,48.1,59.1,6.462075848,92.75625119,46
1569,40524,17.1,54.6,52.8,2.198107958,91.58384815,88
1570,52387,13.2,41.9,54.6,4.744289032,93.2775984,305
1571,41504,19.9,46.9,52.2,5.54304604,92.82142657,334
1572,51978,11.7,48.2,59,3.333333333,97.76951673,5
1573,41304,16.8,51.1,53.9,8.146487294,95.4095657,17
1574,36340,21.3,46.2,61.4,8.321273517,91.76926269,18
1575,54063,14.6,39.4,52.2,3.453598302,87.8192448,41
1576,44835,18.1,42.8,49.7,5.016549209,91.66838642,509
1577,42753,21.2,39.9,47.9,6.839517211,70.88980554,42
1578,37230,20.6,47.9,51.4,6.292364753,92.95879342,281
1579,39234,21.9,42.5,51.4,6.075036075,88.49966653,159
1580,40328,19.3,579.6,52.6,2.9390681,90.28309105,17
1581,44976,18.4,39.3,45.5,4.213583027,88.36862152,748
1582,40226,18.8,50.4,52.6,4.839663945,88.08337109,152
1583,44358,19.1,39.5,52.9,4.659172628,92.66039623,273
1584,35094,28.7,36.1,47.3,8.019109367,85.66004386,61
1585,48554,17.7,35.8,49.1,6.037989127,81.69177038,586
1586,51839,16.3,37.4,56.8,9.868141217,86.2906105,23
1587,53519,18.6,36.5,42.3,4.640520349,78.20248875,1262
1588,52626,14.1,37.4,51.8,4.832893816,87.54141644,153
1589,53277,14.2,49.8,53.6,7.333333333,91.86629526,5
1590,41662,17.5,48,52.2,5.352172982,91.62799843,67
1591,44780,18,36,48.9,6.342209979,84.93705856,148
1592,44841,17.7,40,52.7,5.602240896,92.5888522,59
1593,51754,10.9,45.4,58.7,5.591612581,90.41344843,26
1594,62526,8.5,31.1,50.8,7.89058058,88.57476084,106
1595,51470,10.9,51,64.8,7.244318182,98.02568982,17
1596,86354,6.9,32.6,55.3,9.9672438,88.99017523,47
1597,34116,24.8,41,52.8,4.079365079,97.4281767,75
1598,43602,18,38.1,46.2,6.237398089,83.54500171,241
1599,47369,14.6,39.9,53.6,5.646027941,96.93733667,127
1600,39757,21.5,41.8,48.2,6.447299298,93.25596079,263
1601,34216,29.9,28,35.1,2.52476505,91.04257087,105
1602,52650,8.3,41,58.4,6.028766704,97.39280187,110
1603,41983,16.1,43.9,50.6,3.534951105,93.48907418,185
1604,46484,15,40.8,54.1,8.672957238,97.2359708,112
1605,58558,14.4,36.4,50.5,5.479735318,86.03229738,706
1606,46177,13.5,44.5,58.4,5.228870221,97.16864709,67
1607,50302,11.3,41.2,55.2,4.636217581,94.44317518,90
1608,42029,18.2,41,48.4,5.319358009,86.24101968,360
1609,62158,11.2,39.5,55.1,5.170612813,95.36909903,370
1610,49453,13.7,39.3,52.8,5.682641548,94.6600783,108
1611,42645,15.9,43.2,51.9,6.225449895,95.25602197,259
1612,41547,18.1,41.5,54.8,5.832147937,96.95022329,96
1613,39881,15.4,42.6,54.7,6.301190346,96.81685196,113
1614,44138,19.6,40.4,40.5,4.879604208,63.60774199,3091
1615,46610,12.2,41.8,56.3,6.68786915,97.64687906,128
1616,53026,11.7,39.7,53.5,6.066465257,92.0039308,91
1617,97802,4.8,37.8,62.7,4.830467049,88.96690449,234
1618,49234,13.9,44,50.1,4.607982234,86.56702696,208
1619,59921,9.6,39,55.6,5.968296134,89.44015237,272
1620,44947,15.8,41.1,51.7,5.708508322,94.48016963,68
1621,54666,10.5,39.8,59.8,6.632331301,94.22148994,94
1622,36675,26.1,41,52.2,4.807405196,94.43153934,78
1623,72264,7.8,44.2,60.7,5.939818201,96.74457251,173
1624,59382,13.2,37.7,51.4,4.699355673,86.12965309,295
1625,41940,17.2,42.2,50.8,3.383937884,95.84868521,111
1626,48973,17.6,37,42.5,5.234779851,68.75480295,1677
1627,51498,12.7,39.2,53.4,5.446216491,93.36851037,158
1628,45195,19,35.4,48.5,8.008741483,96.15263423,65
1629,42582,16.9,45.9,57.8,7.156549521,95.83573211,47
1630,53645,10.2,41.2,56.2,7.870216306,94.25664822,60
1631,41611,19.3,40.1,51.4,6.779300818,96.22886264,107
1632,42374,17.5,42.6,54.7,5.314639713,97.42339351,75
1633,50069,12.4,30.4,60.3,7.899124635,98.71304908,59
1634,47824,13.4,38.8,53.1,4.663965135,94.75372007,140
1635,41161,20,39.5,49.1,5.240979721,96.97144944,83
1636,40148,20,44.3,48.9,4.806907805,91.65209469,197
1637,46908,15.1,38.7,52.3,5.615628604,96.46416628,131
1638,58697,8.9,43.2,52.2,4.694264339,92.55220387,558
1639,41608,17.5,41.2,50,5.379259802,95.39845052,155
1640,57308,13.5,39.7,54.3,5.540748334,92.7459942,349
1641,50753,17,40.7,54.2,6.601566473,95.12575851,114
1642,52331,14.7,41,49.3,4.894050891,85.31033937,664
1643,42344,20.7,37.7,41.6,5.157532738,72.97030906,976
1644,52996,12.6,40.2,48.1,4.909090909,90.48232695,91
1645,41316,18.9,43.3,45.1,4.348522463,80.24642933,661
1646,42240,21.3,40.4,48.1,6.933232742,90.04746524,160
1647,68405,7,41.4,58.1,4.599000327,95.7713449,325
1648,38081,22.6,42.3,53.8,5.707001373,97.48221361,62
1649,52606,8.9,40.1,58.7,6.325515281,97.42799109,95
1650,51868,10.6,41.4,53.9,4.84544324,94.37966711,230
1651,40646,15.7,45.6,56.7,6.140350877,97.99958754,41
1652,42994,19.7,39.4,44,5.362001513,73.67239767,1252
1653,37923,18.1,43.9,58.4,5.657937278,93.20726883,39
1654,49846,12.1,41.2,57,4.83615222,97.47399703,75
1655,41814,19.1,40.3,49.4,5.739536774,92.5874256,225
1656,43953,16.3,50.2,51.6,6.422798809,92.60408051,27
1657,50345,10.1,47.3,57.1,4.504504505,95.64161119,114
1658,47358,12.3,41,58.6,7.380254154,94.90738325,52
1659,43341,17.8,40,55.4,4.775349865,97.69326856,79
1660,54868,13.2,39.1,51.3,5.002432301,93.89365655,121
1661,40512,21.9,40.8,47.8,5.373276272,96.28820961,75
1662,52047,14.2,37.6,46.6,3.908475144,91.43344225,323
1663,49516,13,41.9,55.9,3.877752218,97.37056763,101
1664,56519,7.8,39.7,63.3,6.184443536,95.47741634,64
1665,41948,15.9,41.3,48.2,4.974134501,87.02253254,305
1666,42466,19.2,40.6,49.2,4.967320261,90.33413505,181
1667,46447,14.5,41.3,51,5.511627907,90.48964062,149
1668,37625,27.2,39.5,47.1,4.764332654,94.35507646,198
1669,45003,17.5,39,49.7,4.557619009,94.21051691,123
1670,50774,10.7,38.9,57.4,6.776406036,94.51362423,92
1671,47745,14.9,41.8,49.4,5.285174738,88.7249686,880
1672,50453,13.4,40.7,47.2,4.582141722,79.86830231,1203
1673,43160,17.2,43.6,48.8,4.660949114,88.7742098,549
1674,46128,13.4,41,54.9,5.283776996,96.6395892,210
1675,69900,7.7,38.1,56.7,5.668411867,92.21993641,77
1676,49565,10.1,41.5,56.3,4.894094994,96.57754759,67
1677,37633,23.7,41,54.3,8.863399374,97.15883331,29
1678,72973,5.8,38.7,60.3,4.708366736,89.67332982,334
1679,45048,15.7,43.6,53.3,5.009079903,96.24618996,159
1680,50106,13.9,38.8,56.1,6.420871739,95.35758553,233
1681,42214,14.2,41.6,52,7.598197038,95.64007917,91
1682,54996,13.5,34.8,48.2,4.528947447,92.16433254,232
1683,47905,10,42,55.9,4.962066844,98.63355143,57
1684,31386,27.2,37,52.7,5.336200156,44.2885411,52
1685,51885,16.6,44.7,50.4,4.431818182,78.36663771,14
1686,35910,21.8,40.7,52.4,5.756929638,74.20537897,26
1687,56664,10.5,41.5,62.2,2.923473775,80.8318264,12
1688,46625,15,34.7,45.8,3.754407799,83.24892704,43
1689,44309,18.4,41.1,50.8,2.110199297,78.80733945,24
1690,38187,19.1,37.1,50.1,7.559938128,74.18130582,101
1691,39933,23.5,37,48,5.189317106,63.08526869,73
1692,39743,15.8,52.2,57.3,4.545454545,95.59574158,20
1693,44010,16.8,41,52.7,5.246743717,86.58010356,66
1694,66315,12.5,36.1,53,5.186880244,77.57321875,713
1695,33387,23.3,56.5,60.6,1.754385965,96.81008902,4
1696,52903,15.4,38.2,51.9,4.397120317,88.02697811,193
1697,60179,10.8,42.8,55.7,4.47016211,92.29612743,219
1698,52385,13.1,40.9,45.4,5.044224477,80.81200833,3100
1699,44326,13.8,45.6,53.9,4.390138408,97.75371806,177
1700,51041,11.7,44.8,51,4.491424455,90.94619666,466
1701,46890,13.6,45,57.2,4.585306863,97.71829035,110
1702,55936,14.3,39.7,49.6,5.334555643,83.68147066,816
1703,43343,15,42.8,50,4.508674734,95.93192459,328
1704,47242,12.9,44.1,54.1,5.284901395,97.31792762,163
1705,77823,6.6,43,55.5,4.681322269,88.99650964,1328
1706,60851,8.9,42.7,55.6,4.004308281,96.32611517,405
1707,42703,15.3,44.4,48.5,4.763561711,93.8492334,366
1708,40257,14.2,49.9,48.7,3.510758777,97.98726638,14
1709,49252,13,45,52.7,3.33234816,96.0748213,177
1710,51573,17.9,30.3,40.6,3.704047746,88.37558531,208
1711,85613,7.3,40.1,55.9,4.919274098,86.42420414,894
1712,43202,15.1,40.3,50,4.792232199,96.87484159,92
1713,40230,16.5,43.9,52.1,4.179907113,95.2239283,212
1714,44224,17.4,38.1,48.4,4.785376874,96.21345989,98
1715,46938,14.3,40.1,48.1,4.087548063,95.44326877,151
1716,43969,14.9,42.4,52.2,6.020996295,95.79359537,224
1717,62692,9.1,40.8,52.6,4.691477538,89.63744734,473
1718,52967,13.4,39.6,47.3,5.830835519,72.09676348,534
1719,62867,11,38.9,45.9,5.543922993,70.94553333,1270
1720,46965,10.5,46.4,53.2,4.291640077,98.13197322,93
1721,45476,16.4,38.8,46.7,4.900650039,87.52474469,620
1722,36902,20.2,44.2,47.6,5.078382982,92.92330053,394
1723,37794,21.9,43.3,33.3,1.652892562,66.03350481,22
1724,50434,11.9,40.9,55,4.842223007,92.94677742,323
1725,48084,13.3,43.2,58,4.970178926,97.01238601,34
1726,49897,16.5,502.8,49.4,6.037875061,92.21624756,95
1727,44531,15.1,42.5,51.4,6.823375775,92.1491744,105
1728,42611,17,38.9,48.4,4.149417541,94.49229194,172
1729,43810,13.3,43.6,54.5,6.414368185,98.02484583,120
1730,48944,12.3,43,56.3,5.734425605,96.71352048,54
1731,45098,15.4,42.3,45.8,3.545136747,92.69836362,549
1732,57369,10.5,38.4,54.8,6.226276831,88.55258989,1032
1733,44903,13.2,44.4,50.7,4.727253413,93.19889639,255
1734,53861,10.9,41.1,52.4,5.989257845,88.13192317,321
1735,58283,12.8,39.5,48.3,5.408652416,79.30350155,741
1736,44222,15.8,42.9,45.5,5.103967071,89.85894812,836
1737,45211,16,496.8,49,5.48894218,91.8443972,280
1738,44723,16.6,42.4,45.4,6.282490875,94.76028356,101
1739,43559,14.6,43.8,49.3,4.669101054,91.3735692,320
1740,40957,16.3,43.5,53,5.671766053,97.32833423,113
1741,59492,13.3,41.8,49.6,4.318836947,78.09877234,334
1742,79576,7.1,41.1,53.9,4.502231194,80.69633566,1672
1743,54547,11.2,42.9,49.9,3.59080341,94.35379295,41
1744,61510,10,41.8,51.4,4.239802406,86.47568888,677
1745,40429,15.9,525.6,50.4,5.713833492,95.23966555,248
1746,54920,8.7,42.1,57,5.221317107,97.21741796,103
1747,39037,25.8,33.7,29.3,5.282605624,41.67215409,3303
1748,58375,10.6,46,55,5.499704317,89.42117531,120
1749,40323,14.3,45.8,52.1,6.77146312,97.75565403,52
1750,43169,13.5,43.8,48.7,4.779878415,94.23408035,409
1751,49117,13.1,39.3,52.7,4.883318928,96.81116716,78
1752,45706,13.5,45.3,54,5.627676205,95.67589438,189
1753,44191,14.4,51.8,52.1,4.06278855,94.67168155,21
1754,49552,12.8,46.4,55.5,4.344746163,97.86400434,100
1755,47360,16.3,43,52.2,6.635885322,97.1147479,104
1756,47996,13.4,38.6,47,4.739182301,87.89981761,81
1757,43810,16.2,45.4,53.5,5.128205128,96.82039105,160
1758,44651,14.1,46.2,54.4,5.312538077,97.85410869,113
1759,55796,10.7,44.2,52.5,4.918324654,93.95656642,561
1760,48663,13.9,46.5,51.1,3.971422568,93.91193215,139
1761,53536,10.1,46.1,53.7,3.999144854,95.00402767,982
1762,55882,10.9,43.1,51.1,4.585798817,97.26791488,71
1763,58471,10.2,40.7,52.6,4.689714916,88.82818542,883
1764,68246,8,43.9,52.4,4.448655477,95.29648609,104
1765,61923,9.3,43.5,49.7,5.275186191,92.54476897,410
1766,69203,9.5,43.9,49.7,2.872784433,89.60478086,193
1767,47278,18.3,37.1,40.8,4.931882987,73.46790196,1254
1768,70705,10.4,519.6,51.1,3.127101547,93.41481745,265
1769,35525,21.4,43.3,46.8,5.823783581,69.88838661,61
1770,48537,16.6,40.9,49.9,5.643104513,69.67262123,330
1771,25530,39.9,38.7,30,8.631578947,24.6696483,23
1772,43124,16.7,40.5,52,6.330413359,80.07217007,409
1773,30349,29.7,40.3,37.7,10.6400665,35.8281493,39
1774,32205,27,39.8,42.8,5.998421468,51.71961263,55
1775,55427,12.9,42.8,54.4,6.319887594,73.64076537,352
1776,52436,13.7,35.3,49.7,5.662000797,67.340003,287
1777,41209,19.3,45.3,53.3,5.434122647,54.20510763,30
1778,52752,16.8,36.5,42.5,4.774692859,67.18136571,668
1779,38947,22.3,38.8,47.2,6.428359096,75.64577627,120
1780,37537,22.5,41.2,41.2,6.686006354,60.08416267,86
1781,34949,26.4,41,47.8,4.348232654,63.86387253,109
1782,32268,27,42.8,42.9,6.157946416,48.44051729,90
1783,35558,23,41.7,42.9,6.084407972,57.7570782,105
1784,35640,25.3,40.8,45.1,6.092582124,56.63260799,168
1785,30516,29.8,37.8,41.4,5.525568182,47.38030857,73
1786,56388,12.8,35.8,51,5.952316445,68.06368596,210
1787,44129,17.5,42.1,45.6,3.616566206,59.0455679,48
1788,35490,23.1,44.1,45,2.009646302,39.11199585,62
1789,42232,19.5,38.2,46.1,5.663639027,54.89553965,297
1790,44283,19.6,47.5,50.1,5.073731567,64.0163772,173
1791,49659,14.7,37.7,50.5,5.183355631,76.24483316,860
1792,48140,16.2,42.6,54.9,3.641536273,78.71971318,45
1793,53203,14,44.1,55.9,4.124513619,93.19952881,101
1794,47227,16,35.6,45.8,4.685714286,73.70574631,63
1795,46705,17.3,38.1,54.3,7.088398929,87.63038863,47
1796,40796,16.3,43.5,52.2,6.774774775,94.28022465,42
1797,32215,34.5,31.2,48.9,6.202803162,92.09301658,490
1798,37801,23.9,37.8,50.3,9.097345133,72.00383509,29
1799,58425,8.6,40.7,58,6.235912847,95.56690837,11
1800,39256,19.1,43.3,50.7,3.991528185,79.06554999,80
1801,42966,19.4,34.6,52.5,7.665301346,88.36185204,14
1802,77281,10.7,36.2,62,5.775206257,84.0702263,55
1803,38465,20.1,37.6,50.2,5.031504818,80.39947622,105
1804,39025,22,34.6,49.2,12.14642263,80.76214761,15
1805,50993,13.5,45.7,59.7,4.377431907,94.81820784,25
1806,39870,20.7,34.9,52,7.357357357,85.73337788,7
1807,41593,14.9,49.3,64.7,0,94.22483014,9
